Number;Date-Time;Temp(°C)
1;22.07.2024 08:00:00;35,95
2;22.07.2024 08:00:05;35,95
3;22.07.2024 08:00:10;35,92
4;22.07.2024 08:00:15;35,95
5;22.07.2024 08:00:20;35,95
6;22.07.2024 08:00:25;35,95
7;22.07.2024 08:00:30;35,95
8;22.07.2024 08:00:35;35,95
9;22.07.2024 08:00:40;35,95
10;22.07.2024 08:00:45;36,03
11;22.07.2024 08:00:50;36,06
12;22.07.2024 08:00:55;36,06
13;22.07.2024 08:01:00;36,06
14;22.07.2024 08:01:05;36,06
15;22.07.2024 08:01:10;36,06
16;22.07.2024 08:01:15;36,08
17;22.07.2024 08:01:20;36,17
18;22.07.2024 08:01:25;36,08
19;22.07.2024 08:01:30;36,06
20;22.07.2024 08:01:35;36,11
21;22.07.2024 08:01:40;36,17
22;22.07.2024 08:01:45;36,17
23;22.07.2024 08:01:50;36,17
24;22.07.2024 08:01:55;36,17
25;22.07.2024 08:02:00;36,17
26;22.07.2024 08:02:05;36,17
27;22.07.2024 08:02:10;36,17
28;22.07.2024 08:02:15;36,17
29;22.07.2024 08:02:20;36,17
30;22.07.2024 08:02:25;36,17
31;22.07.2024 08:02:30;36,28
32;22.07.2024 08:02:35;36,39
33;22.07.2024 08:02:40;36,39
34;22.07.2024 08:02:45;36,47
35;22.07.2024 08:02:50;36,50
36;22.07.2024 08:02:55;36,50
37;22.07.2024 08:03:00;36,50
38;22.07.2024 08:03:05;36,50
39;22.07.2024 08:03:10;36,50
40;22.07.2024 08:03:15;36,50
41;22.07.2024 08:03:20;36,53
42;22.07.2024 08:03:25;36,58
43;22.07.2024 08:03:30;36,61
44;22.07.2024 08:03:35;36,61
45;22.07.2024 08:03:40;36,61
46;22.07.2024 08:03:45;36,61
47;22.07.2024 08:03:50;36,61
48;22.07.2024 08:03:55;36,61
49;22.07.2024 08:04:00;36,72
50;22.07.2024 08:04:05;36,72
51;22.07.2024 08:04:10;36,72
52;22.07.2024 08:04:15;36,72
53;22.07.2024 08:04:20;36,72
54;22.07.2024 08:04:25;36,72
55;22.07.2024 08:04:30;36,81
56;22.07.2024 08:04:35;36,83
57;22.07.2024 08:04:40;36,83
58;22.07.2024 08:04:45;36,83
59;22.07.2024 08:04:50;36,83
60;22.07.2024 08:04:55;36,86
61;22.07.2024 08:05:00;36,86
62;22.07.2024 08:05:05;36,94
63;22.07.2024 08:05:10;36,94
64;22.07.2024 08:05:15;36,94
65;22.07.2024 08:05:20;36,94
66;22.07.2024 08:05:25;36,94
67;22.07.2024 08:05:30;36,94
68;22.07.2024 08:05:35;36,94
69;22.07.2024 08:05:40;36,94
70;22.07.2024 08:05:45;36,97
71;22.07.2024 08:05:50;37,06
72;22.07.2024 08:05:55;37,06
73;22.07.2024 08:06:00;37,06
74;22.07.2024 08:06:05;37,06
75;22.07.2024 08:06:10;37,06
76;22.07.2024 08:06:15;37,06
77;22.07.2024 08:06:20;37,06
78;22.07.2024 08:06:25;37,06
79;22.07.2024 08:06:30;37,06
80;22.07.2024 08:06:35;37,06
81;22.07.2024 08:06:40;37,06
82;22.07.2024 08:06:45;37,14
83;22.07.2024 08:06:50;37,17
84;22.07.2024 08:06:55;37,17
85;22.07.2024 08:07:00;37,17
86;22.07.2024 08:07:05;37,17
87;22.07.2024 08:07:10;37,17
88;22.07.2024 08:07:15;37,17
89;22.07.2024 08:07:20;37,19
90;22.07.2024 08:07:25;37,22
91;22.07.2024 08:07:30;37,28
92;22.07.2024 08:07:35;37,28
93;22.07.2024 08:07:40;37,28
94;22.07.2024 08:07:45;37,28
95;22.07.2024 08:07:50;37,31
96;22.07.2024 08:07:55;37,39
97;22.07.2024 08:08:00;37,39
98;22.07.2024 08:08:05;37,39
99;22.07.2024 08:08:10;37,39
100;22.07.2024 08:08:15;37,39
101;22.07.2024 08:08:20;37,39
102;22.07.2024 08:08:25;37,39
103;22.07.2024 08:08:30;37,42
104;22.07.2024 08:08:35;37,50
105;22.07.2024 08:08:40;37,50
106;22.07.2024 08:08:45;37,50
107;22.07.2024 08:08:50;37,61
108;22.07.2024 08:08:55;37,61
109;22.07.2024 08:09:00;37,61
110;22.07.2024 08:09:05;37,61
111;22.07.2024 08:09:10;37,61
112;22.07.2024 08:09:15;37,61
113;22.07.2024 08:09:20;37,61
114;22.07.2024 08:09:25;37,61
115;22.07.2024 08:09:30;37,61
116;22.07.2024 08:09:35;37,61
117;22.07.2024 08:09:40;37,61
118;22.07.2024 08:09:45;37,61
119;22.07.2024 08:09:50;37,61
120;22.07.2024 08:09:55;37,61
121;22.07.2024 08:10:00;37,61
122;22.07.2024 08:10:05;37,61
123;22.07.2024 08:10:10;37,61
124;22.07.2024 08:10:15;37,61
125;22.07.2024 08:10:20;37,67
126;22.07.2024 08:10:25;37,72
127;22.07.2024 08:10:30;37,72
128;22.07.2024 08:10:35;37,72
129;22.07.2024 08:10:40;37,72
130;22.07.2024 08:10:45;37,72
131;22.07.2024 08:10:50;37,72
132;22.07.2024 08:10:55;37,72
133;22.07.2024 08:11:00;37,72
134;22.07.2024 08:11:05;37,72
135;22.07.2024 08:11:10;37,72
136;22.07.2024 08:11:15;37,72
137;22.07.2024 08:11:20;37,72
138;22.07.2024 08:11:25;37,72
139;22.07.2024 08:11:30;37,72
140;22.07.2024 08:11:35;37,72
141;22.07.2024 08:11:40;37,64
142;22.07.2024 08:11:45;37,61
143;22.07.2024 08:11:50;37,61
144;22.07.2024 08:11:55;37,70
145;22.07.2024 08:12:00;37,64
146;22.07.2024 08:12:05;37,72
147;22.07.2024 08:12:10;37,72
148;22.07.2024 08:12:15;37,72
149;22.07.2024 08:12:20;37,72
150;22.07.2024 08:12:25;37,72
151;22.07.2024 08:12:30;37,72
152;22.07.2024 08:12:35;37,70
153;22.07.2024 08:12:40;37,61
154;22.07.2024 08:12:45;37,61
155;22.07.2024 08:12:50;37,61
156;22.07.2024 08:12:55;37,61
157;22.07.2024 08:13:00;37,61
158;22.07.2024 08:13:05;37,61
159;22.07.2024 08:13:10;37,61
160;22.07.2024 08:13:15;37,61
161;22.07.2024 08:13:20;37,61
162;22.07.2024 08:13:25;37,50
163;22.07.2024 08:13:30;37,50
164;22.07.2024 08:13:35;37,50
165;22.07.2024 08:13:40;37,50
166;22.07.2024 08:13:45;37,39
167;22.07.2024 08:13:50;37,39
168;22.07.2024 08:13:55;37,50
169;22.07.2024 08:14:00;37,50
170;22.07.2024 08:14:05;37,53
171;22.07.2024 08:14:10;37,61
172;22.07.2024 08:14:15;37,61
173;22.07.2024 08:14:20;37,61
174;22.07.2024 08:14:25;37,61
175;22.07.2024 08:14:30;37,61
176;22.07.2024 08:14:35;37,61
177;22.07.2024 08:14:40;37,61
178;22.07.2024 08:14:45;37,61
179;22.07.2024 08:14:50;37,61
180;22.07.2024 08:14:55;37,61
181;22.07.2024 08:15:00;37,58
182;22.07.2024 08:15:05;37,50
183;22.07.2024 08:15:10;37,53
184;22.07.2024 08:15:15;37,61
185;22.07.2024 08:15:20;37,58
186;22.07.2024 08:15:25;37,61
187;22.07.2024 08:15:30;37,61
188;22.07.2024 08:15:35;37,61
189;22.07.2024 08:15:40;37,61
190;22.07.2024 08:15:45;37,72
191;22.07.2024 08:15:50;37,72
192;22.07.2024 08:15:55;37,75
193;22.07.2024 08:16:00;37,83
194;22.07.2024 08:16:05;37,83
195;22.07.2024 08:16:10;37,83
196;22.07.2024 08:16:15;37,83
197;22.07.2024 08:16:20;37,83
198;22.07.2024 08:16:25;37,81
199;22.07.2024 08:16:30;37,81
200;22.07.2024 08:16:35;37,78
201;22.07.2024 08:16:40;37,75
202;22.07.2024 08:16:45;37,83
203;22.07.2024 08:16:50;37,83
204;22.07.2024 08:16:55;37,81
205;22.07.2024 08:17:00;37,72
206;22.07.2024 08:17:05;37,72
207;22.07.2024 08:17:10;37,72
208;22.07.2024 08:17:15;37,72
209;22.07.2024 08:17:20;37,72
210;22.07.2024 08:17:25;37,72
211;22.07.2024 08:17:30;37,72
212;22.07.2024 08:17:35;37,67
213;22.07.2024 08:17:40;37,61
214;22.07.2024 08:17:45;37,61
215;22.07.2024 08:17:50;37,61
216;22.07.2024 08:17:55;37,61
217;22.07.2024 08:18:00;37,61
218;22.07.2024 08:18:05;37,53
219;22.07.2024 08:18:10;37,58
220;22.07.2024 08:18:15;37,61
221;22.07.2024 08:18:20;37,61
222;22.07.2024 08:18:25;37,56
223;22.07.2024 08:18:30;37,50
224;22.07.2024 08:18:35;37,50
225;22.07.2024 08:18:40;37,50
226;22.07.2024 08:18:45;37,50
227;22.07.2024 08:18:50;37,50
228;22.07.2024 08:18:55;37,50
229;22.07.2024 08:19:00;37,50
230;22.07.2024 08:19:05;37,50
231;22.07.2024 08:19:10;37,50
232;22.07.2024 08:19:15;37,45
233;22.07.2024 08:19:20;37,39
234;22.07.2024 08:19:25;37,39
235;22.07.2024 08:19:30;37,39
236;22.07.2024 08:19:35;37,39
237;22.07.2024 08:19:40;37,39
238;22.07.2024 08:19:45;37,33
239;22.07.2024 08:19:50;37,39
240;22.07.2024 08:19:55;37,39
241;22.07.2024 08:20:00;37,39
242;22.07.2024 08:20:05;37,39
243;22.07.2024 08:20:10;37,39
244;22.07.2024 08:20:15;37,39
245;22.07.2024 08:20:20;37,50
246;22.07.2024 08:20:25;37,50
247;22.07.2024 08:20:30;37,50
248;22.07.2024 08:20:35;37,50
249;22.07.2024 08:20:40;37,42
250;22.07.2024 08:20:45;37,39
251;22.07.2024 08:20:50;37,39
252;22.07.2024 08:20:55;37,33
253;22.07.2024 08:21:00;37,28
254;22.07.2024 08:21:05;37,28
255;22.07.2024 08:21:10;37,28
256;22.07.2024 08:21:15;37,28
257;22.07.2024 08:21:20;37,28
258;22.07.2024 08:21:25;37,28
259;22.07.2024 08:21:30;37,28
260;22.07.2024 08:21:35;37,28
261;22.07.2024 08:21:40;37,28
262;22.07.2024 08:21:45;37,28
263;22.07.2024 08:21:50;37,22
264;22.07.2024 08:21:55;37,25
265;22.07.2024 08:22:00;37,17
266;22.07.2024 08:22:05;37,17
267;22.07.2024 08:22:10;37,17
268;22.07.2024 08:22:15;37,17
269;22.07.2024 08:22:20;37,17
270;22.07.2024 08:22:25;37,17
271;22.07.2024 08:22:30;37,17
272;22.07.2024 08:22:35;37,14
273;22.07.2024 08:22:40;37,06
274;22.07.2024 08:22:45;37,06
275;22.07.2024 08:22:50;37,06
276;22.07.2024 08:22:55;37,06
277;22.07.2024 08:23:00;37,06
278;22.07.2024 08:23:05;37,03
279;22.07.2024 08:23:10;36,97
280;22.07.2024 08:23:15;36,94
281;22.07.2024 08:23:20;36,94
282;22.07.2024 08:23:25;36,94
283;22.07.2024 08:23:30;36,94
284;22.07.2024 08:23:35;36,94
285;22.07.2024 08:23:40;36,94
286;22.07.2024 08:23:45;36,94
287;22.07.2024 08:23:50;36,94
288;22.07.2024 08:23:55;36,94
289;22.07.2024 08:24:00;36,94
290;22.07.2024 08:24:05;36,94
291;22.07.2024 08:24:10;36,94
292;22.07.2024 08:24:15;36,94
293;22.07.2024 08:24:20;36,94
294;22.07.2024 08:24:25;36,94
295;22.07.2024 08:24:30;36,94
296;22.07.2024 08:24:35;36,94
297;22.07.2024 08:24:40;36,94
298;22.07.2024 08:24:45;36,94
299;22.07.2024 08:24:50;37,06
300;22.07.2024 08:24:55;37,06
301;22.07.2024 08:25:00;37,06
302;22.07.2024 08:25:05;37,06
303;22.07.2024 08:25:10;37,06
304;22.07.2024 08:25:15;37,06
305;22.07.2024 08:25:20;37,06
306;22.07.2024 08:25:25;37,03
307;22.07.2024 08:25:30;37,00
308;22.07.2024 08:25:35;37,00
309;22.07.2024 08:25:40;37,06
310;22.07.2024 08:25:45;37,06
311;22.07.2024 08:25:50;37,06
312;22.07.2024 08:25:55;37,06
313;22.07.2024 08:26:00;37,06
314;22.07.2024 08:26:05;37,06
315;22.07.2024 08:26:10;37,06
316;22.07.2024 08:26:15;37,06
317;22.07.2024 08:26:20;37,06
318;22.07.2024 08:26:25;37,08
319;22.07.2024 08:26:30;37,08
320;22.07.2024 08:26:35;37,08
321;22.07.2024 08:26:40;37,11
322;22.07.2024 08:26:45;37,17
323;22.07.2024 08:26:50;37,17
324;22.07.2024 08:26:55;37,17
325;22.07.2024 08:27:00;37,17
326;22.07.2024 08:27:05;37,17
327;22.07.2024 08:27:10;37,17
328;22.07.2024 08:27:15;37,17
329;22.07.2024 08:27:20;37,17
330;22.07.2024 08:27:25;37,17
331;22.07.2024 08:27:30;37,17
332;22.07.2024 08:27:35;37,17
333;22.07.2024 08:27:40;37,17
334;22.07.2024 08:27:45;37,17
335;22.07.2024 08:27:50;37,17
336;22.07.2024 08:27:55;37,17
337;22.07.2024 08:28:00;37,17
338;22.07.2024 08:28:05;37,17
339;22.07.2024 08:28:10;37,17
340;22.07.2024 08:28:15;37,17
341;22.07.2024 08:28:20;37,17
342;22.07.2024 08:28:25;37,17
343;22.07.2024 08:28:30;37,17
344;22.07.2024 08:28:35;37,17
345;22.07.2024 08:28:40;37,17
346;22.07.2024 08:28:45;37,17
347;22.07.2024 08:28:50;37,17
348;22.07.2024 08:28:55;37,17
349;22.07.2024 08:29:00;37,08
350;22.07.2024 08:29:05;37,06
351;22.07.2024 08:29:10;37,06
352;22.07.2024 08:29:15;37,08
353;22.07.2024 08:29:20;37,11
354;22.07.2024 08:29:25;37,17
355;22.07.2024 08:29:30;37,17
356;22.07.2024 08:29:35;37,17
357;22.07.2024 08:29:40;37,17
358;22.07.2024 08:29:45;37,17
359;22.07.2024 08:29:50;37,17
360;22.07.2024 08:29:55;37,17
361;22.07.2024 08:30:00;37,28
362;22.07.2024 08:30:05;37,28
363;22.07.2024 08:30:10;37,28
364;22.07.2024 08:30:15;37,33
365;22.07.2024 08:30:20;37,39
366;22.07.2024 08:30:25;37,39
367;22.07.2024 08:30:30;37,39
368;22.07.2024 08:30:35;37,39
369;22.07.2024 08:30:40;37,39
370;22.07.2024 08:30:45;37,36
371;22.07.2024 08:30:50;37,36
372;22.07.2024 08:30:55;37,31
373;22.07.2024 08:31:00;37,28
374;22.07.2024 08:31:05;37,28
375;22.07.2024 08:31:10;37,28
376;22.07.2024 08:31:15;37,28
377;22.07.2024 08:31:20;37,28
378;22.07.2024 08:31:25;37,28
379;22.07.2024 08:31:30;37,28
380;22.07.2024 08:31:35;37,28
381;22.07.2024 08:31:40;37,28
382;22.07.2024 08:31:45;37,28
383;22.07.2024 08:31:50;37,28
384;22.07.2024 08:31:55;37,28
385;22.07.2024 08:32:00;37,28
386;22.07.2024 08:32:05;37,28
387;22.07.2024 08:32:10;37,28
388;22.07.2024 08:32:15;37,28
389;22.07.2024 08:32:20;37,28
390;22.07.2024 08:32:25;37,28
391;22.07.2024 08:32:30;37,25
392;22.07.2024 08:32:35;37,22
393;22.07.2024 08:32:40;37,17
394;22.07.2024 08:32:45;37,17
395;22.07.2024 08:32:50;37,17
396;22.07.2024 08:32:55;37,17
397;22.07.2024 08:33:00;37,17
398;22.07.2024 08:33:05;37,17
399;22.07.2024 08:33:10;37,17
400;22.07.2024 08:33:15;37,17
401;22.07.2024 08:33:20;37,17
402;22.07.2024 08:33:25;37,17
403;22.07.2024 08:33:30;37,17
404;22.07.2024 08:33:35;37,17
405;22.07.2024 08:33:40;37,17
406;22.07.2024 08:33:45;37,17
407;22.07.2024 08:33:50;37,17
408;22.07.2024 08:33:55;37,17
409;22.07.2024 08:34:00;37,17
410;22.07.2024 08:34:05;37,17
411;22.07.2024 08:34:10;37,17
412;22.07.2024 08:34:15;37,17
413;22.07.2024 08:34:20;37,17
414;22.07.2024 08:34:25;37,17
415;22.07.2024 08:34:30;37,14
416;22.07.2024 08:34:35;37,08
417;22.07.2024 08:34:40;37,08
418;22.07.2024 08:34:45;37,06
419;22.07.2024 08:34:50;37,06
420;22.07.2024 08:34:55;37,06
421;22.07.2024 08:35:00;37,06
422;22.07.2024 08:35:05;37,06
423;22.07.2024 08:35:10;37,06
424;22.07.2024 08:35:15;37,06
425;22.07.2024 08:35:20;37,06
426;22.07.2024 08:35:25;37,06
427;22.07.2024 08:35:30;37,06
428;22.07.2024 08:35:35;37,06
429;22.07.2024 08:35:40;37,06
430;22.07.2024 08:35:45;37,06
431;22.07.2024 08:35:50;37,06
432;22.07.2024 08:35:55;37,06
433;22.07.2024 08:36:00;37,06
434;22.07.2024 08:36:05;37,06
435;22.07.2024 08:36:10;37,06
436;22.07.2024 08:36:15;37,06
437;22.07.2024 08:36:20;37,06
438;22.07.2024 08:36:25;37,06
439;22.07.2024 08:36:30;37,06
440;22.07.2024 08:36:35;37,03
441;22.07.2024 08:36:40;37,00
442;22.07.2024 08:36:45;37,00
443;22.07.2024 08:36:50;37,00
444;22.07.2024 08:36:55;37,00
445;22.07.2024 08:37:00;37,00
446;22.07.2024 08:37:05;36,97
447;22.07.2024 08:37:10;36,97
448;22.07.2024 08:37:15;36,97
449;22.07.2024 08:37:20;36,97
450;22.07.2024 08:37:25;36,97
451;22.07.2024 08:37:30;36,94
452;22.07.2024 08:37:35;36,94
453;22.07.2024 08:37:40;36,94
454;22.07.2024 08:37:45;36,94
455;22.07.2024 08:37:50;36,94
456;22.07.2024 08:37:55;36,94
457;22.07.2024 08:38:00;36,94
458;22.07.2024 08:38:05;36,94
459;22.07.2024 08:38:10;36,94
460;22.07.2024 08:38:15;36,94
461;22.07.2024 08:38:20;36,94
462;22.07.2024 08:38:25;36,94
463;22.07.2024 08:38:30;36,94
464;22.07.2024 08:38:35;36,94
465;22.07.2024 08:38:40;36,94
466;22.07.2024 08:38:45;36,94
467;22.07.2024 08:38:50;36,94
468;22.07.2024 08:38:55;36,94
469;22.07.2024 08:39:00;36,94
470;22.07.2024 08:39:05;36,94
471;22.07.2024 08:39:10;36,94
472;22.07.2024 08:39:15;36,94
473;22.07.2024 08:39:20;36,92
474;22.07.2024 08:39:25;36,92
475;22.07.2024 08:39:30;36,89
476;22.07.2024 08:39:35;36,89
477;22.07.2024 08:39:40;36,86
478;22.07.2024 08:39:45;36,86
479;22.07.2024 08:39:50;36,86
480;22.07.2024 08:39:55;36,83
481;22.07.2024 08:40:00;36,83
482;22.07.2024 08:40:05;36,83
483;22.07.2024 08:40:10;36,83
484;22.07.2024 08:40:15;36,83
485;22.07.2024 08:40:20;36,83
486;22.07.2024 08:40:25;36,83
487;22.07.2024 08:40:30;36,83
488;22.07.2024 08:40:35;36,83
489;22.07.2024 08:40:40;36,83
490;22.07.2024 08:40:45;36,83
491;22.07.2024 08:40:50;36,83
492;22.07.2024 08:40:55;36,83
493;22.07.2024 08:41:00;36,83
494;22.07.2024 08:41:05;36,83
495;22.07.2024 08:41:10;36,83
496;22.07.2024 08:41:15;36,83
497;22.07.2024 08:41:20;36,81
498;22.07.2024 08:41:25;36,81
499;22.07.2024 08:41:30;36,81
500;22.07.2024 08:41:35;36,78
501;22.07.2024 08:41:40;36,75
502;22.07.2024 08:41:45;36,75
503;22.07.2024 08:41:50;36,72
504;22.07.2024 08:41:55;36,72
505;22.07.2024 08:42:00;36,72
506;22.07.2024 08:42:05;36,72
507;22.07.2024 08:42:10;36,72
508;22.07.2024 08:42:15;36,72
509;22.07.2024 08:42:20;36,72
510;22.07.2024 08:42:25;36,72
511;22.07.2024 08:42:30;36,72
512;22.07.2024 08:42:35;36,72
513;22.07.2024 08:42:40;36,72
514;22.07.2024 08:42:45;36,72
515;22.07.2024 08:42:50;36,72
516;22.07.2024 08:42:55;36,72
517;22.07.2024 08:43:00;36,72
518;22.07.2024 08:43:05;36,72
519;22.07.2024 08:43:10;36,72
520;22.07.2024 08:43:15;36,72
521;22.07.2024 08:43:20;36,72
522;22.07.2024 08:43:25;36,72
523;22.07.2024 08:43:30;36,72
524;22.07.2024 08:43:35;36,72
525;22.07.2024 08:43:40;36,72
526;22.07.2024 08:43:45;36,72
527;22.07.2024 08:43:50;36,69
528;22.07.2024 08:43:55;36,67
529;22.07.2024 08:44:00;36,67
530;22.07.2024 08:44:05;36,64
531;22.07.2024 08:44:10;36,64
532;22.07.2024 08:44:15;36,61
533;22.07.2024 08:44:20;36,61
534;22.07.2024 08:44:25;36,61
535;22.07.2024 08:44:30;36,61
536;22.07.2024 08:44:35;36,61
537;22.07.2024 08:44:40;36,61
538;22.07.2024 08:44:45;36,61
539;22.07.2024 08:44:50;36,61
540;22.07.2024 08:44:55;36,61
541;22.07.2024 08:45:00;36,61
542;22.07.2024 08:45:05;36,61
543;22.07.2024 08:45:10;36,61
544;22.07.2024 08:45:15;36,61
545;22.07.2024 08:45:20;36,61
546;22.07.2024 08:45:25;36,61
547;22.07.2024 08:45:30;36,61
548;22.07.2024 08:45:35;36,61
549;22.07.2024 08:45:40;36,61
550;22.07.2024 08:45:45;36,61
551;22.07.2024 08:45:50;36,58
552;22.07.2024 08:45:55;36,56
553;22.07.2024 08:46:00;36,56
554;22.07.2024 08:46:05;36,58
555;22.07.2024 08:46:10;36,58
556;22.07.2024 08:46:15;36,58
557;22.07.2024 08:46:20;36,58
558;22.07.2024 08:46:25;36,58
559;22.07.2024 08:46:30;36,61
560;22.07.2024 08:46:35;36,61
561;22.07.2024 08:46:40;36,61
562;22.07.2024 08:46:45;36,61
563;22.07.2024 08:46:50;36,61
564;22.07.2024 08:46:55;36,61
565;22.07.2024 08:47:00;36,61
566;22.07.2024 08:47:05;36,61
567;22.07.2024 08:47:10;36,61
568;22.07.2024 08:47:15;36,61
569;22.07.2024 08:47:20;36,61
570;22.07.2024 08:47:25;36,58
571;22.07.2024 08:47:30;36,58
572;22.07.2024 08:47:35;36,58
573;22.07.2024 08:47:40;36,58
574;22.07.2024 08:47:45;36,58
575;22.07.2024 08:47:50;36,56
576;22.07.2024 08:47:55;36,53
577;22.07.2024 08:48:00;36,50
578;22.07.2024 08:48:05;36,50
579;22.07.2024 08:48:10;36,50
580;22.07.2024 08:48:15;36,50
581;22.07.2024 08:48:20;36,50
582;22.07.2024 08:48:25;36,50
583;22.07.2024 08:48:30;36,50
584;22.07.2024 08:48:35;36,50
585;22.07.2024 08:48:40;36,50
586;22.07.2024 08:48:45;36,50
587;22.07.2024 08:48:50;36,50
588;22.07.2024 08:48:55;36,50
589;22.07.2024 08:49:00;36,50
590;22.07.2024 08:49:05;36,50
591;22.07.2024 08:49:10;36,50
592;22.07.2024 08:49:15;36,50
593;22.07.2024 08:49:20;36,50
594;22.07.2024 08:49:25;36,45
595;22.07.2024 08:49:30;36,42
596;22.07.2024 08:49:35;36,39
597;22.07.2024 08:49:40;36,39
598;22.07.2024 08:49:45;36,39
599;22.07.2024 08:49:50;36,39
600;22.07.2024 08:49:55;36,39
601;22.07.2024 08:50:00;36,39
602;22.07.2024 08:50:05;36,39
603;22.07.2024 08:50:10;36,39
604;22.07.2024 08:50:15;36,39
605;22.07.2024 08:50:20;36,36
606;22.07.2024 08:50:25;36,31
607;22.07.2024 08:50:30;36,28
608;22.07.2024 08:50:35;36,28
609;22.07.2024 08:50:40;36,28
610;22.07.2024 08:50:45;36,28
611;22.07.2024 08:50:50;36,28
612;22.07.2024 08:50:55;36,28
613;22.07.2024 08:51:00;36,28
614;22.07.2024 08:51:05;36,28
615;22.07.2024 08:51:10;36,28
616;22.07.2024 08:51:15;36,28
617;22.07.2024 08:51:20;36,28
618;22.07.2024 08:51:25;36,22
619;22.07.2024 08:51:30;36,20
620;22.07.2024 08:51:35;36,17
621;22.07.2024 08:51:40;36,17
622;22.07.2024 08:51:45;36,17
623;22.07.2024 08:51:50;36,17
624;22.07.2024 08:51:55;36,17
625;22.07.2024 08:52:00;36,17
626;22.07.2024 08:52:05;36,17
627;22.07.2024 08:52:10;36,11
628;22.07.2024 08:52:15;36,08
629;22.07.2024 08:52:20;36,11
630;22.07.2024 08:52:25;36,17
631;22.07.2024 08:52:30;36,17
632;22.07.2024 08:52:35;36,17
633;22.07.2024 08:52:40;36,17
634;22.07.2024 08:52:45;36,17
635;22.07.2024 08:52:50;36,17
636;22.07.2024 08:52:55;36,17
637;22.07.2024 08:53:00;36,17
638;22.07.2024 08:53:05;36,17
639;22.07.2024 08:53:10;36,17
640;22.07.2024 08:53:15;36,17
641;22.07.2024 08:53:20;36,17
642;22.07.2024 08:53:25;36,17
643;22.07.2024 08:53:30;36,17
644;22.07.2024 08:53:35;36,17
645;22.07.2024 08:53:40;36,17
646;22.07.2024 08:53:45;36,17
647;22.07.2024 08:53:50;36,17
648;22.07.2024 08:53:55;36,17
649;22.07.2024 08:54:00;36,17
650;22.07.2024 08:54:05;36,17
651;22.07.2024 08:54:10;36,17
652;22.07.2024 08:54:15;36,17
653;22.07.2024 08:54:20;36,17
654;22.07.2024 08:54:25;36,17
655;22.07.2024 08:54:30;36,17
656;22.07.2024 08:54:35;36,17
657;22.07.2024 08:54:40;36,17
658;22.07.2024 08:54:45;36,14
659;22.07.2024 08:54:50;36,14
660;22.07.2024 08:54:55;36,08
661;22.07.2024 08:55:00;36,08
662;22.07.2024 08:55:05;36,06
663;22.07.2024 08:55:10;36,06
664;22.07.2024 08:55:15;36,06
665;22.07.2024 08:55:20;36,06
666;22.07.2024 08:55:25;36,06
667;22.07.2024 08:55:30;36,06
668;22.07.2024 08:55:35;36,06
669;22.07.2024 08:55:40;36,06
670;22.07.2024 08:55:45;36,06
671;22.07.2024 08:55:50;36,06
672;22.07.2024 08:55:55;35,97
673;22.07.2024 08:56:00;35,95
674;22.07.2024 08:56:05;35,95
675;22.07.2024 08:56:10;35,95
676;22.07.2024 08:56:15;35,95
677;22.07.2024 08:56:20;35,95
678;22.07.2024 08:56:25;35,95
679;22.07.2024 08:56:30;35,95
680;22.07.2024 08:56:35;35,95
681;22.07.2024 08:56:40;35,95
682;22.07.2024 08:56:45;35,95
683;22.07.2024 08:56:50;35,95
684;22.07.2024 08:56:55;35,95
685;22.07.2024 08:57:00;35,95
686;22.07.2024 08:57:05;35,95
687;22.07.2024 08:57:10;35,95
688;22.07.2024 08:57:15;35,95
689;22.07.2024 08:57:20;35,95
690;22.07.2024 08:57:25;35,95
691;22.07.2024 08:57:30;35,95
692;22.07.2024 08:57:35;35,95
693;22.07.2024 08:57:40;35,95
694;22.07.2024 08:57:45;35,95
695;22.07.2024 08:57:50;35,95
696;22.07.2024 08:57:55;35,95
697;22.07.2024 08:58:00;35,95
698;22.07.2024 08:58:05;35,95
699;22.07.2024 08:58:10;35,95
700;22.07.2024 08:58:15;35,95
701;22.07.2024 08:58:20;35,95
702;22.07.2024 08:58:25;35,95
703;22.07.2024 08:58:30;35,95
704;22.07.2024 08:58:35;35,95
705;22.07.2024 08:58:40;35,92
706;22.07.2024 08:58:45;35,89
707;22.07.2024 08:58:50;35,86
708;22.07.2024 08:58:55;35,86
709;22.07.2024 08:59:00;35,84
710;22.07.2024 08:59:05;35,84
711;22.07.2024 08:59:10;35,84
712;22.07.2024 08:59:15;35,84
713;22.07.2024 08:59:20;35,84
714;22.07.2024 08:59:25;35,84
715;22.07.2024 08:59:30;35,84
716;22.07.2024 08:59:35;35,84
717;22.07.2024 08:59:40;35,84
718;22.07.2024 08:59:45;35,84
719;22.07.2024 08:59:50;35,84
720;22.07.2024 08:59:55;35,84
721;22.07.2024 09:00:00;35,84
722;22.07.2024 09:00:05;35,84
723;22.07.2024 09:00:10;35,84
724;22.07.2024 09:00:15;35,84
725;22.07.2024 09:00:20;35,84
726;22.07.2024 09:00:25;35,84
727;22.07.2024 09:00:30;35,84
728;22.07.2024 09:00:35;35,84
729;22.07.2024 09:00:40;35,84
730;22.07.2024 09:00:45;35,84
731;22.07.2024 09:00:50;35,84
732;22.07.2024 09:00:55;35,84
733;22.07.2024 09:01:00;35,84
734;22.07.2024 09:01:05;35,84
735;22.07.2024 09:01:10;35,84
